ID,Title,Bechdel Pass
tt0364725,Dodgeball: A True Underdog Story,True
tt0348593,The Door in the Floor,False
tt0365135,Double Dare,True
tt0407246,Duck Season,False
tt0408777,The Edukators,True
tt0327679,Ella Enchanted,True
tt0338013,Eternal Sunshine of the Spotless Mind,False
tt0349416,Eulogy,True
tt0364343,The Final Cut,False
tt0308644,Finding Neverland,True
tt0377062,Flight of the Phoenix,False
tt0333766,Garden State,True
tt0371835,Ghost Cat,True
tt0353489,Ginger Snaps 2: Unleashed,True
tt0339072,Gladiatress,True
tt0391198,The Grudge,True
tt0407851,Hana and Alice,True
tt0366551,Harold and Kumar Go to White Castle,True
tt0304141,Harry Potter and the Prisoner of  Azkaban,True
tt0347149,Hauru no ugoku shiro (Howl's Moving Castle),True
tt0415819,He Was Cool (Geunomeun meoshiteotda),True
tt0347048,Head-On,True
tt0167190,Hellboy,False
tt0300270,The Holy Girl,True
tt0299172,Home on the Range,True
tt0415855,Hotel,True
tt0372334,House of D,False
tt0367000,House of Voices (Saint Ange),True
tt0356721,I Heart Huckabees,True
tt0343818,"I, Robot",False
tt0314063,Immortal (Ad Vitam),True
tt0385267,In Good Company,False
tt0349260,In my country,True
tt0439623,In Search of Santa,True
tt0317705,The Incredibles,True
tt0375233,Innocence,True
tt0338139,Iron Jawed Angels,True
tt0382761,Jennifer's Shadow,True
tt0300051,Jersey Girl,False
tt0378194,Kill Bill: Vol. 2,True
tt0362269,Kinsey,True
tt0373074,Kung Fu Hustle,False
tt0377084,Ladies in Lavender,True
tt0375912,Layer Cake,False
tt0339291,Lemony Snicket's A Series of Unfortunate Events,True
tt0412915,The Librarian: Quest for the Spear,True
tt0362270,The Life Aquatic with Steve Zissou,False
tt0318403,The Lion King 1 1/2,False
tt0361862,The Machinist,False
tt0370919,Magyar vandor,False
tt0304377,Mango Kiss,True
tt0390221,Maria Full of Grace,True
tt0377092,Mean Girls,True
tt0290002,Meet the Fockers,True
tt0371823,"Mickey, Donald, Goofy: The Three Musketeers",False
tt0405159,Million Dollar Baby,True
tt0297284,Mindhunters,False
tt0349825,Miracle,False
tt0279967,Mulan II,True
tt0330588,MXP: Most Extreme Primate,False
tt0382189,My Summer of Love,True
tt0370986,Mysterious Skin,False
tt0374900,Napoleon Dynamite,False
tt0476680,Naruto the Movie: Ninja Clash in the Land of Snow,True
tt0368891,National Treasure,False
tt0435224,Nemmeno il destino,False
tt0363282,New York Minute,False
tt0399412,Nina,True
tt0403358,Nochnoy dozor (Night Watch),False
tt0417349,North and South,True
tt0332280,The Notebook,True
tt0360845,Notre musique,False
tt0349903,Ocean's Twelve,False
tt0317042,One Point O,False
tt0388311,Or,True
tt0362004,Palindromes,False
tt0335345,The Passion of the Christ,True
tt0314498,The Perfect Score,True
tt0293508,The Phantom of the Opera,False
tt0381348,The Place Promised in Our Early Days,False
tt0338348,The Polar Express,False
tt0390384,Primer,False
tt0337697,The Prince and Me,False
tt0368933,The Princess Diaries 2: Royal Engagement,True
tt0330793,The Punisher,False
tt0431340,Puppet Master vs Demonic Toys,True
tt0361696,Raise Your Voice,True
tt0350028,Raising Helen,True
tt0350258,Ray,True
tt0318627,Resident Evil: Apocalypse,True
tt0374180,Romasanta,False
tt0332375,Saved!,True
tt0384504,Saving Face,True
tt0387564,Saw,False
tt0367462,Say Yes Quickly,True
tt0331632,Scooby Doo 2: Monsters Unleashed,True
tt0369702,The Sea Inside,True
tt0363988,Secret Window,False
tt0307453,Shark Tale,False
tt0365748,Shaun of the Dead,True
tt0384533,She Hate Me,False
tt0416220,Shimotsuma monogatari (Kamikaze Girls),True
tt0298148,Shrek 2,True
tt0440803,Shutter,False
tt0375063,Sideways,True
tt0346156,Sky Captain and the World of Tomorrow,True
tt0368975,Sleepover,True
tt0371246,Spanglish,True
tt0378793,Speak,True
tt0316654,Spider-Man 2,False
tt0390205,The Spirit of Jeet Kune Do,False
tt0345950,The SpongeBob SquarePants Movie,True
tt0368658,Stage Beauty,False
tt0327162,The Stepford Wives,True
tt0379071,Stop Mom Theresa!,False
tt0410696,Stuck in the Suburbs,True
tt0367110,Swades,True
tt0364045,Taking Lives,False
tt0338479,Tales From The Crapper,True
tt0316732,Taxi,True
tt0372588,Team America: World Police,False
tt0386820,Terkel i knibe,False
tt0362227,The Terminal,False
tt0378661,They Came Back,True
tt0221637,The Third Society,False
tt0420251,Three... Extremes,True
tt0381668,Tropical Malady,False
tt0332452,Troy,False
tt0338526,Van Helsing,True
tt0420332,Veer-Zaara,True
tt0383694,Vera Drake,True
tt0368447,The Village,True
tt0381707,White Chicks,True
tt0327247,The Whole Ten Yards,False
tt0360201,Wimbledon,True
tt0396184,With Blood on My Hands: Pusher II,True
tt0364751,Without a Paddle,True
tt0403703,Yu-Gi-Oh!: The Movie,False
tt0322259,2 Fast 2 Furious,False
tt0315733,21 grams,True
tt0362387,2LDK,True
tt0365376,A Tale of Two Sisters,True
tt0329679,An Unexpected Love,True
tt0318997,Angels in America,True
tt0305224,Anger Management,False
tt0344604,Après Vous,True
tt0325007,April's Shower,True
tt0307987,Bad Santa,False
tt0338135,The Barbarian Invasions,True
tt0383206,Barbie of Swan Lake,True
tt0264395,Basic,True
tt0346336,The Best of Youth,True
tt0319061,Big Fish,False
tt0363226,The Blind Swordsman: Zatoichi,False
tt0310778,Bon voyage,True
tt0328880,Brother Bear,False
tt0315327,Bruce Almighty,True
tt0377556,Bu san,False
tt0337909,Calendar Girls,True
tt0342167,Camp,True
tt0303830,Casa de los babys,True
tt0305357,Charlie's Angels: Full Throttle,True
tt0349205,Cheaper by the Dozen,False
tt0800318,The Cheetah Girls,True
tt0379217,Coffee and Cigarettes,True
tt0159365,Cold Mountain,True
tt0298814,The Core,True
tt0306685,Cradle 2 the Grave,False
tt0317303,Daddy Day Care,True
tt0287978,Daredevil,False
tt0282209,Darkness Falls,False
tt0342492,De grønne slagtere ('Green Butchers'),False
tt0348913,Dead Like Me,True
tt0406709,Dies irae,False
tt0351238,Distant Lights (Lichter),True
tt0276919,Dogville,True
tt0309530,Down With Love,True
tt0285531,Dreamcatcher,False
tt0309987,The Dreamers,False
tt0363589,Elephant,True
tt0319343,Elf,False
tt0338309,Evil,False
tt0289944,Fear X,False
tt0309593,Final Destination 2,True
tt0266543,Finding Nemo,False
tt0354575,The Five Obstructions,False
tt0386862,The Forest for the Trees,True
tt0322330,Freaky Friday,True
tt0329101,Freddy vs. Jason,True
tt0335119,Girl with a Pearl Earring,True
tt0339071,Girls Will Be Girls,True
tt0301357,Goodbye Lenin!,True
tt0348836,Gothika,True
tt0367174,"Heung joh chow heung yau chow (Turn Left, Turn Right)",True
tt0338467,High Roller: The Stu Ungar Story,True
tt0338095,High Tension,True
tt0311289,Holes,False
tt0329717,Hollywood Homicide,False
tt0377191,Hot Wheels: World Race Highway 35,False
tt0251736,House of 1000 Corpses,True
tt0315983,House of Sand and Fog,True
tt0317676,House of the Dead,False
tt0251127,How to Lose a Guy in 10 Days,True
tt0286716,Hulk,False
tt0300015,I Capture the Castle,True
tt0326977,I'm Not Scared,True
tt0309698,Identity,False
tt0199626,In the Cut,True
tt0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,False
tt0138524,Intolerable Cruelty,True
tt0339882,It's Better to Be Wanted for Murder Than Not to Be Wanted at All,False
tt0317740,The Italian Job,False
tt0301470,Jeepers Creepers II,True
tt0274166,Johnny English,False
tt0367913,Ju-on 2,True
tt0283426,The Jungle Book 2,False
tt0257568,Kangaroo Jack,False
tt0266697,Kill Bill: Vol. 1,True
tt0373981,Kontroll,False
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,True
tt0325710,The Last Samurai,False
tt0306734,Le divorce,True
tt0311429,The League of Extraordinary Gentlemen,False
tt0333780,"Legally Blonde 2: Red, White & Blonde",True
tt0286244,Les triplettes de Belleville,True
tt0306841,The Lizzie McGuire Movie,True
tt0167260,The Lord of the Rings: The Return of the King,False
tt0335266,Lost In Translation,True
tt0314331,Love Actually,True
tt0364517,Love Me If You Dare,False
tt0379363,Malibu Spring Break,True
tt0367859,The Man Who Copied,False
tt0311113,Master and Commander: The Far Side of the World,False
tt0234215,The Matrix Reloaded,True
tt0242653,The Matrix Revolutions,True
tt0353969,Memories of Murder,True
tt0338188,The Missing,True
tt0377094,Moi et mon blanc,False
tt0304415,Mona Lisa Smile,True
tt0340855,Monster,True
tt0323298,The Mother,True
tt0270980,My Boss's Daughter,True
tt0314412,My Life Without Me,True
tt0327056,Mystic River,True
tt0348853,Nathalie...,True
tt0298482,Nothing,False
tt0332285,Off the Map,True
tt0302886,Old School,False
tt0364569,Oldboy,False
tt0285823,Once Upon a Time in Mexico,False
tt0368909,Ong-bak,False
tt0374102,Open Water,False
tt0285861,Owning Mahowny,False
tt0316396,Peter Pan,True
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,True
tt0307351,Prey for Rock & Roll,True
tt0366920,Pride and Prejudice,True
tt0277986,Rats,True
tt0292506,The Recruit,False
tt0323810,Right on Track,True
tt0301777,Robot Stories,True
tt0368226,The Room,True
tt0337711,Rugrats Go Wild,True
tt0313542,Runaway Jury,False
tt0257076,S.W.A.T.,True
tt0330859,Scary Godmother: Halloween Spooktakular,True
tt0306047,Scary Movie 3,True
tt0332379,The School of Rock,True
tt0327137,Secondhand Lions,False
tt0300471,Shanghai Knights,False
tt0323944,Shattered Glass,False
tt0165982,Sinbad: Legend of the Seven Seas,False
tt0324013,Soldier's Girl,True
tt0337741,Something's Gotta Give,True
tt0374546,"Spring, Summer, Fall, Winter... and Spring",False
tt0338459,Spy Kids 3-D: Game Over,True
tt0380726,Stara basn. Kiedy slonce bylo bogiem (An Ancient Tale: When the Sun was God),False
tt0340377,The Station Agent,True
tt0318725,Stupeur et Tremblements,True
tt0368310,Sunset Story,True
tt0324133,Swimming Pool,True
tt0181852,Terminator 3: Rise of the Machines,True
tt0328538,Thirteen,True
tt0324197,Time of the Wolf,False
tt0300556,Timeline,False
tt0388473,Tokyo Godfathers,True
tt0376263,Tough Luck,False
tt0339840,Undead,True
tt0328589,Under the Tuscan Sun,True
tt0320691,Underworld,True
tt0263757,Uptown Girls,True
tt0264150,View from the Top,True
tt0370754,Voices of a Distant Star,False
tt0286788,What a Girl Wants,False
tt0295700,Wrong Turn,True
tt0290334,X2 (X-Men 2),True
tt0274309,24 Hour Party People,False
tt0307901,25th Hour,False
tt0289043,28 Days Later...,True
tt0283832,8 femmes,True
tt0298203,8 Mile,False
tt0310567,A hidember,False
tt0291579,A la folie... pas du tout,True
tt0306432,A mi madre le gustan las mujeres,True
tt0281358,A Walk to Remember,True
tt0276751,About a Boy,False
tt0257360,About Schmidt,False
tt0268126,Adaptation,True
tt0180052,The Adventures of Pluto Nash,False
tt0286261,All or Nothing,True
tt0303297,Amandla! A Revolution in Four Part Harmony,True
tt0280653,Amen.,False
tt0168786,Antwone Fisher,False
tt0303678,Armitage: Dual Matrix,False
tt0250223,Asterix & Obelix: Mission Cleopatra (Astérix et Obélix: Mission Cléopâtre),True
tt0295178,Austin Powers in Goldmember,False
tt0288439,Bang Bang You're Dead,False
tt0280460,The Banger Sisters,True
tt0313255,Barbie as Rapunzel,False
tt0276816,Below,False
tt0286499,Bend It Like Beckham,True
tt0291213,Big Girls Don't Cry,True
tt0187738,Blade II,False
tt0300532,Blue Crush,True
tt0258463,The Bourne Identity,False
tt0303816,Cabin Fever,True
tt0294425,Cadet Kelly,True
tt0319970,Carrie,True
tt0264464,Catch Me If You Can,False
tt0284478,Charlotte Sometimes,False
tt0250292,Cheats,True
tt0299658,Chicago,True
tt0317248,City of God,False
tt0341384,The Coast Guard,False
tt0270288,Confessions of a Dangerous Mind,False
tt0275022,Crossroads,True
tt0285492,Cube2: Hypercube,True
tt0284978,Cypher,False
tt0238924,The Dangerous Lives of Altar Boys,False
tt0308379,Dark Water (Honogurai mizu no soko kara),True
tt0266452,Death to Smoochy,False
tt0284034,demonlover,True
tt0238936,Devdas,True
tt0246460,Die Another Day,False
tt0301199,Dirty Pretty Things,True
tt0279778,Divine Secrets of the Ya-Ya Sisterhood,True
tt0280609,Dog Soldiers,False
tt0293113,Dracula: Pages from a Virgin's Diary,False
tt0259288,Dragonfly,False
tt0303933,Drumline,False
tt0315850,El bonaerense,False
tt0290916,Embrassez qui vous voudrez,True
tt0238380,Equilibrium,False
tt0297884,Far from Heaven,True
tt0280665,Femme Fatale,True
tt0120679,Frida,False
tt0293815,Friday After Next,False
tt0305589,Froid comme l'été (Cold as Summer),True
tt0327753,Funny Ha Ha,True
tt0217505,Gangs of New York,False
tt0302674,Gerry,False
tt0288477,Ghost Ship,True
tt0279113,The Good Girl,True
tt0287467,Hable con ella [Talk to Her],True
tt0295297,Harry Potter and the Chamber of Secrets,True
tt0257756,High Crimes,True
tt0264689,Home Room,True
tt0302640,The Hot Chick,True
tt0274558,The Hours,True
tt0257778,The Hunchback of  Notre Dame II,False
tt0297181,I Spy,False
tt0282593,I'm with Lucy,False
tt0268380,Ice Age,False
tt0280760,Igby Goes Down,False
tt0278500,The Importance of Being Earnest,True
tt0338564,Infernal Affairs,False
tt0278504,Insomnia,False
tt0291988,Intimate Stories,True
tt0290673,Irreversible,False
tt0285627,Is It College Yet?,True
tt0364385,Ju-on: The Grudge,True
tt0267626,K-19: The Widowmaker,False
tt0282687,Life or Something Like It,True
tt0275847,Lilo and Stitch,True
tt0300140,Lilya 4-Ever,True
tt0285300,Loenatik - De moevie,True
tt0167261,The Lord of the Rings: The Two Towers,True
tt0319769,Los lunes al sol,False
tt0190975,Low-Flying Aircraft,True
tt0318411,The Magdalene Sisters,True
tt0426089,Maggie and Annie,True
tt0252076,Maid in Manhattan,True
tt0329355,Marion Bridge,True
tt0295427,The Master of Disguise,False
tt0303361,May,True
tt0120912,Men in Black II,False
tt0181689,Minority Report,False
tt0179098,Moonlight Mile,True
tt0300214,Morvern Callar,True
tt0265349,The Mothman Prophecies,False
tt0280590,Mr Deeds,False
tt0259446,My Big Fat Greek Wedding,True
tt0145937,Naqoyqatsi,False
tt0347618,Neko no ongaeshi (The cat returns),True
tt0313410,No Night Is Too Long,False
tt0265459,One Hour Photo,False
tt0258000,Panic Room,True
tt0183649,Phone Booth,False
tt0253474,The Pianist,False
tt0289408,The Powerpuff Girls,True
tt0272338,Punch-Drunk Love,False
tt0238546,Queen of the Damned,True
tt0258068,The Quiet American,False
tt0252444,Rabbit-Proof Fence,True
tt0282418,The Rats,True
tt0296166,Real Women Have Curves,True
tt0289765,Red Dragon,False
tt0253556,Reign of Fire,False
tt0120804,Resident Evil,True
tt0298130,The Ring,True
tt0265651,Ripley's Game,False
tt0257044,Road to Perdition,False
tt0259153,Rose Red,True
tt0292644,The Rules of Attraction,True
tt0258153,S1m0ne,True
tt0304669,The Santa Clause 2,False
tt0267913,Scooby-Doo,True
tt0277296,The Scorpion King,False
tt0274812,Secretary,True
tt0286106,Signs,False
tt0187512,"Slap Her, She's French!",True
tt0281373,Snow Dogs,False
tt0307479,Solaris,False
tt0278731,Spider,False
tt0145487,Spider-Man,False
tt0166813,Spirit: Stallion of the Cimarron,False
tt0283003,Spun,True
tt0287717,Spy Kids 2: Island of Lost Dreams,True
tt0253754,Star Trek: Nemesis,False
tt0121765,Star Wars: Episode II - Attack of the Clones,True
tt0256415,Sweet Home Alabama,True
tt0313670,Sweet Sixteen,False
tt0253867,The Sweetest Thing,True
tt0310775,Sympathy for Mr. Vengeance,True
tt0324158,Tan de repente,True
tt0270688,Teknolust,True
tt0301978,Ten,True
tt0283632,They,True
tt0295725,Time Changer,False
tt0324264,Tipping the Velvet,True
tt0348226,Tomie: Saishuu-sho - kindan no kajitsu,True
tt0293662,The Transporter,False
tt0133240,Treasure Planet,True
tt0283084,Tuck Everlasting,True
tt0290095,The Tuxedo,False
tt0351817,The Twilight Samurai,True
tt0313737,Two Weeks Notice,True
tt0279493,Undercover Brother,True
tt0250797,Unfaithful,True
tt0244283,The Vagina Monologues,False
tt0303184,Valami Amerika,False
tt0219400,Waking Up in Reno,True
tt0277434,We Were Soldiers,True
tt0298228,Whale Rider,True
tt0283139,White Oleander,True
tt0329767,Wilbur Wants to Kill Himself,True
tt0282120,The Wild Thornberrys Movie,True
tt0245562,Windtalkers,False
tt0284655,WiseGirls,True
tt0295701,xXx,False
tt0299977,Ying xiong (Hero),True
tt0334754,Yossi & Jagger,False
tt0227984,The 51st State,False
tt0268978,A Beautiful Mind,False
tt0183790,A Knight's Tale,False
tt0164334,Along Came A Spider,True
tt0275913,Amazons and Gladiators,True
tt0211915,Amelie,True
tt0244000,American Outlaws,False
tt0252866,American Pie 2,True
tt0218817,Antitrust,False
tt0271972,Arachnid,True
tt0306474,Arite hime/Princess Arete,True
tt0212720,Artificial Intelligence: AI,False
tt0253595,The Atlantis Conspiracy,True
tt0230011,Atlantis: The Lost Empire,False
tt0185906,Band of Brothers,False
tt0233841,Baran,False
tt0288441,Barbie in the Nutcracker,True
tt0159273,Behind Enemy Lines,False
tt0214529,"Belphegor, Phantom of the Louvre (Belphegor - Le fantome du Louvre)",True
tt0265086,Black Hawk Down,False
tt0221027,Blow,False
tt0265104,The Breed,False
tt0243155,Bridget Jones's Diary,True
tt0237534,Brotherhood of the Wolf,False
tt0265116,Caos,True
tt0245046,Charlotte Gray,True
tt0256692,Chori Chori Chupke Chupke,False
tt0275277,Cowboy Bebop: The Movie,True
tt0256524,The Curse of the Jade Scorpion,True
tt0264508,Dagon,True
tt0260866,Don't Say A Word,True
tt0246578,Donnie Darko,True
tt0240462,Dr. Dolittle 2,True
tt0256009,El Espinazo del Diablo,False
tt0265171,Elvira's Haunted Hills,True
tt0233657,Epoch,False
tt0180679,Escanaba in da Moonlight,False
tt0251075,Evolution,True
tt0232500,The Fast and the Furious,False
tt0243255,Fat Girl,True
tt0192023,Finder's Fee,False
tt0240515,Freddy Got Fingered,False
tt0120681,From Hell,True
tt0162346,Ghost World,True
tt0228333,Ghosts of Mars,True
tt0221218,The Glass House,True
tt0118589,Glitter,True
tt0299937,Go,False
tt0287986,God Is Great and I'm Not,False
tt0280707,Gosford Park,True
tt0296658,Goyangileul butaghae (Take Care of My Cat),True
tt0251110,Gypsy 83,True
tt0212985,Hannibal,True
tt0241527,Harry Potter and the Sorcerer's Stone,True
tt0172543,He Died with a Felafel in His Hand,True
tt0125022,Heartbreakers,True
tt0248845,Hedwig and the Angry Inch,True
tt0252503,Heist,True
tt0277925,The Hidden Half (Nimeh-ye penhan),True
tt0253126,High Heels and Low Lifes,True
tt0272127,Hitched,True
tt0278488,How High,False
tt0219822,Human Nature,True
tt0290661,Hundstage,True
tt0277027,I Am Sam,True
tt0160399,Impostor,False
tt0247425,In the Bedroom,True
tt0263467,In the Time of the Butterflies,True
tt0211443,Jason X,True
tt0261392,Jay and Silent Bob Strike Back,True
tt0263488,Jeepers Creepers,True
tt0268397,Jimmy Neutron: Boy Genius,True
tt0236348,Josie and the Pussycats,True
tt0273300,Jump Tomorrow,True
tt0163025,Jurassic Park III,False
tt0272152,K-PAX,False
tt0248126,Kabhi Khushi Kabhie Gham...,True
tt0286751,Kairo,True
tt0035423,Kate & Leopold,False
tt0271027,Kiss of the Dragon,False
tt0264761,Kissing Jessica Stein,True
tt0295671,L'uomo in più,False
tt0242587,L.I.E.,False
tt0240419,la ciénaga,True
tt0312687,La fille de Keltoum,True
tt0169102,Lagaan - Once Upon a Time in India,True
tt0146316,Lara Croft: Tomb Raider,False
tt0287471,Late Marriage,False
tt0274497,Le fate ignoranti,True
tt0250494,Legally Blonde,True
tt0290879,The Legend of Suriyothai,True
tt0120737,The Lord of the Rings: The Fellowship of the Ring,False
tt0245238,Lost and Delirious,True
tt0258273,Lovely and Amazing,True
tt0279204,Lucky Girl (a.k.a. My Daughter's Secret Life),True
tt0268995,The Majestic,False
tt0252684,Manic,True
tt0263725,Me Without You,True
tt0236493,The Mexican,False
tt0291350,Millennium Actress,False
tt0279231,Miss Minoes (a.k.a Undercover Kitty),True
tt0244353,The Mists of Avalon,True
tt0166276,Monkeybone,True
tt0265343,Monsoon Wedding,True
tt0285742,Monster's Ball,False
tt0198781,"Monsters, Inc.",False
tt0246772,Mostly Martha,True
tt0273840,Moszkva ter,False
tt0203009,Moulin Rouge!,True
tt0166924,Mulholland Dr.,True
tt0209163,The Mummy Returns,True
tt0282771,The Mystic Masseur,False
tt0279977,The Navigators,False
tt0277371,Not Another Teen Movie,True
tt0161860,Nowhere in Africa,True
tt0240772,Ocean's Eleven,False
tt0267804,The One,False
tt0218922,Original Sin,False
tt0181739,Osmosis Jones,True
tt0230600,The Others,True
tt0213149,Pearl Harbor,False
tt0254686,The Piano Teacher,True
tt0133152,Planet of the Apes,True
tt0247638,The Princess Diaries,True
tt0250687,Rat Race,True
tt0274117,Read My Lips,True
tt0265632,Recess: School's Out,True
tt0200027,Riding in Cars with Boys,True
tt0265666,The Royal Tenenbaums,True
tt0266915,Rush Hour 2,False
tt0196069,Samsara,False
tt0206275,Save the Last Dance,True
tt0257106,Scary Movie 2,True
tt0227445,The Score,False
tt0240890,Serendipity,True
tt0256380,Shallow Hal,True
tt0286112,Shaolin Soccer,False
tt0126029,Shrek,False
tt0250739,Sister Mary Explains it All,True
tt0286975,Slashers,True
tt0244970,Someone Like You...,True
tt0245429,Spirited Away,True
tt0227538,Spy Kids,True
tt0283015,Stranded,True
tt0186589,Sugar & Spice,True
tt0312843,Suicide Club,True
tt0247745,Super Troopers,False
tt0230838,Sweet November,False
tt0244244,Swordfish,False
tt0274155,Tanguy,False
tt0245674,Thir13en Ghosts,False
tt0348225,Tomie: Re-birth,True
tt0139654,Training Day,False
tt0259685,Tremors 3: Back to Perfection,True
tt0242998,Valentine,False
tt0259711,Vanilla Sky,False
tt0301429,Volcano High,True
tt0276613,Waiting For Godot,False
tt0243017,Waking Life,True
tt0244297,War Bride,True
tt0209475,The Wedding Planner,True
tt0243655,Wet Hot American Summer,True
tt0251474,What Makes a Family,True
tt0300657,Wiedźmin (The Hexer),True
tt0243664,Wit,True
tt0245574,Y tu mama tambien,False
tt0246278,"Yes, But...",True
tt2321187,Zaion: I Wish You Were Here,True
tt0196229,Zoolander,True
tt0211181,102 Dalmatians,True
tt0191754,28 Days,True
tt0216216,The 6th Day,True
tt0155723,A Good Baby,True
tt0181875,Almost Famous,True
tt0252227,Alvin and the Chipmunks Meet the Wolfman,True
tt0144084,American Psycho,False
tt0245712,Amores Perros,False
tt0208185,An Extremely Goofy Movie,False
tt0174480,Autumn in New York,False
tt0249380,Baise-Moi,True
tt0215545,Bamboozlee,False
tt0233298,Batman Beyond: Return of the Joker,True
tt0266308,Battle Royale,True
tt0163978,The Beach,False
tt0221889,Beautiful Creatures,True
tt0218839,Best in Show,True
tt0249462,Billy Elliot,True
tt0163983,Bless the Child,False
tt0236027,Blinkende lygter ('Flickering Lights'),False
tt0193019,Blue's Big Musical Movie,True
tt0181984,Boiler Room,False
tt0186894,Bounce,False
tt0212826,Bread and Roses,True
tt0204946,Bring It On,True
tt0162222,Cast Away,False
tt0173716,Cecil B. Demented,True
tt0209958,The Cell,False
tt0210616,Center Stage,True
tt0160127,Charlie's Angels,True
tt0175526,Cherry Falls,True
tt0120630,Chicken Run,True
tt0241303,Chocolat,True
tt0255094,The Circle,True
tt0200550,Coyote Ugly,True
tt0168629,Dancer in the Dark,True
tt0217355,Dancing at the Blue Iguana,True
tt0235327,Dark Days,False
tt0229340,Dinner Rush,True
tt0130623,Dinosaur,True
tt0205873,The Dish,True
tt0214641,Dragonheart: A New Beginning,False
tt0242423,"Dude, Where's My Car",False
tt0142032,Dune,True
tt0230183,Eeny Meeny,True
tt0120917,The Emperor's New Groove,True
tt0195685,Erin Brockovich,True
tt0118694,Fa yeung nin wa (In the Mood for Love),True
tt0218967,The Family Man,True
tt0195714,Final Destination,False
tt0181536,Finding Forrester,False
tt0219699,The Gift,True
tt0210070,Ginger Snaps,True
tt0210075,Girlfight,True
tt0172495,Gladiator,False
tt0247380,The Gleaners and I,True
tt0187078,Gone in Sixty Seconds,False
tt0203540,Greenfingers,True
tt0260191,Gundam Wing: The Movie - Endless Waltz,True
tt0162983,Hanging Up,True
tt0229440,Hellraiser: Inferno,False
tt0146882,High Fidelity,False
tt0164052,Hollow Man,True
tt0170016,How the Grinch Stole Christmas,True
tt0206036,If These Walls Could Talk 2,True
tt0250440,Is It Fall Yet,True
tt0255589,The Isle,False
tt0243862,Italian for Beginners,True
tt0260991,J.S.A.: Joint Security Area,False
tt0264734,Joseph: King of Dreams,True
tt0330500,Ju-on,True
tt0330501,Ju-on 2,False
tt0231844,Juste une question d'amour,False
tt0256127,Kao (Face),True
tt0205177,Kevin & Perry Go Large,True
tt0255067,La comunidad,True
tt0204761,La fidelite,True
tt0209095,Leprechaun in the Hood,False
tt0200809,Life-Size,True
tt0240684,The Little Mermaid 2: Return to the Sea,True
tt0185431,Little Nicky,False
tt0199725,Love & Basketball,True
tt0156757,Mad About Mambo,False
tt0213847,Malèna,True
tt0206917,The Man Who Cried,True
tt0212338,Meet the Parents,False
tt0209144,Memento,False
tt0203019,Men of Honor,False
tt0212346,Miss Congeniality,True
tt0183523,Mission to Mars,False
tt0120755,Mission: Impossible II,False
tt0156807,Mr. Accident,True
tt0195945,Next Friday,False
tt0190590,"O Brother, Where Art Thou?",False
tt0248254,Old School,False
tt0160611,Ordinary Decent Criminal,False
tt0187393,The Patriot,True
tt0223897,Pay it Foward,True
tt0263215,Picture Claire,True
tt0134847,Pitch Black,True
tt0257001,Pokemon: The Movie 2000,True
tt0199753,Red Planet,False
tt0210945,Remember the Titans,True
tt0180093,Requiem for a Dream,True
tt0122459,Return to Me,True
tt0235712,Ring 0: Birthday (Ringu 0: Bâsudei),True
tt0138749,The Road to El Dorado,False
tt0165929,Romeo Must Die,False
tt0260332,Roozi ke zan shodam,True
tt0213203,Rugrats in Paris:,True
tt0282936,Sakuya: yokaiden,True
tt0251382,Santa who?,False
tt0195234,Saving Grace,True
tt0175142,Scary Movie,True
tt0134084,Scream 3,True
tt0203119,Sexy Beast,False
tt0184894,Shanghai Noon,False
tt0208092,Snatch.,False
tt0218616,Some Voices,False
tt0286137,Something Between Us,True
tt0210299,Songcatcher,True
tt0204640,Sordid Lives,True
tt0186566,Space Cowboys,False
tt0282753,Spacked out,False
tt0244870,Spiral,True
tt0134983,Supernova,True
tt0271219,Tadpole,False
tt4281724,Terrifier,True
tt0146309,Thirteen days,False
tt0220099,The Tigger Movie,False
tt0120913,Titan A.E.,True
tt0330994,Titanic - La leggenda continua,True
tt0203166,Together,True
tt0279474,Tomie: Replay,True
tt0181865,Traffic,True
tt0212604,Tully,False
tt0217869,Unbreakable,False
tt0182508,Urbania,False
tt0190865,Vertical Limit,False
tt0202677,The Way of the Gun,False
tt0161081,What Lies Beneath,True
tt0207201,What Women Want,False
tt0197096,What's Cooking?,True
tt0198021,Where the Heart Is,True
tt0190138,The Whole Nine Yards,True
tt0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",True
tt0185014,Wonder Boys,False
tt0120903,X-Men,False
tt0147800,10 Things I Hate About You,True
tt0120657,The 13th Warrior,False
tt0137338,200 Cigarettes,True
tt0167752,The 4th Floor,True
tt0235154,6ixtynin9,True
tt0134273,8MM,False
tt0140379,A Midsummer Night's Dream,False
tt0120613,A Walk on the Moon,True
tt0130444,Aimee & Jaguar,True
tt0169547,American Beauty,True
tt0163651,American Pie,False
tt0122933,Analyze This,False
tt0166485,Anna and the King,True
tt0207972,Annie,True
tt0149691,Anywhere But Here,True
tt0204082,Aristocrats,True
tt0133385,Asterix and Obelix vs. Caesar,False
tt0235198,Audition,False
tt0145660,Austin Powers: The Spy Who Shagged Me,False
tt0209933,Beau travail,True
