ID,Title,Cast,Budget,Keywords,Bechdel Pass
tt0101516,Bugsy,"[('Warren Beatty', 1), ('Annette Bening', 2), ('Harvey Keitel', 3), ('Ben Kingsley', 4), ('Elliott Gould', 5), ('Joe Mantegna', 6), ('Bebe Neuwirth', 20), ('Bill Graham', 19), ('Lewis Van Bergen', 21), ('Wendy Phillips', 7), ('Richard C. Sarafian', 18), ('Karen Russell', 22), ('Robert Beltran', 60), ('Stefanie Mason', 61), ('Kimberly McCullough', 62), ('Andy Romano', 63), ('Bryan Smith', 64), ('Eric Christmas', 65), ('Ray McKinnon', 66), ('Joseph Roman', 67), ('Don Carrara', 68), ('Carmine Caridi', 69), ('Don Calfa', 70), ('Robert Glaudini', 71), ('Joe Baker', 72), ('Ksenia Prohaska', 73), ('Bruce Ed Morrow', 74), ('Clive Rosengren', 75), ('Traci Lind', 76), ('Anthony Russell', 77)]",30000000,"['casino', 'hotel', 'underworld', 'hitman', 'biography', 'psychopath', 'romance', 'money', 'hollywood', 'las vegas', 'hoodlum', '1940s']",
tt0102138,JFK,"[('Kevin Costner', 23), ('Tommy Lee Jones', 24), ('Gary Oldman', 25), ('Kevin Bacon', 26), ('Michael Rooker', 27), ('Jack Lemmon', 28), ('Laurie Metcalf', 29), ('Sissy Spacek', 30), ('Joe Pesci', 31), ('John Candy', 32), ('Pruitt Taylor Vince', 33), ('Jay O. Sanders', 34), ('Walter Matthau', 35), ('Sally Kirkland', 36), ('Donald Sutherland', 37), ('Ed Asner', 38), ('Brian Doyle-Murray', 39), ('Ray LePere', 40), (""Vincent D'Onofrio"", 41), ('Tom Howard', 42), ('Lolita Davidovich', 44), ('Jim Garrison', 45), ('Wayne Knight', 46), ('Gary Grubbs', 47), ('Beata Pozniak', 48), ('Tony Plana', 49), ('John William Galt', 55), ('Ron Jackson', 56), ('Sean Stone', 57), ('John S. Davies', 58), ('Tomás Milián', 59), ('Raul Aranas', 60), ('Gail Cronauer', 61), ('Gary Carter', 62), ('James N. Harrell', 63), ('Ellen McElduff', 64), ('Jo Anderson', 65), ('Marco Perella', 66), ('Edwin Neal', 67), ('Darryl Cox', 68), ('T.J. Kennedy', 69), ('J.J. Johnston', 70), ('R. Bruce Elliott', 71), ('William Larsen', 72), ('Wayne Tippit', 73), ('Dale Dye', 74), ('Jerry Douglas', 75), ('Ryan MacDonald', 76), ('Duane Grey', 77), ('George R. Robertson', 78), ('Baxter Harris', 79), ('John Seitz', 80), ('Alex Rodine', 81), ('Sam Stoneburner', 82), ('Bob Gunton', 83), ('John P. Finnegan', 84), ('Walter Breaux', 85), ('Melodee Bowman', 86), ('Peter Maloney', 87), ('Richard Rutowski', 88), ('Bill Bolender', 89), ('Price Carson', 90), ('Gil Glasgow', 91), ('Bob Orwig', 92), ('Hugh Feagin', 93), ('George Kelly', 94), ('Victor Kempster', 95), ('John Larroquette', 96), ('Maria Mason', 97), ('Ron Rifkin', 98), ('Frank Whaley', 99), ('Kevin Beard', 100), ('Jeffrey Bornstein', 101), ('Marie Del Marco', 102), ('Alan Donnes', 103), ('Orlando Gallegos', 104), ('Robert J. Groden', 105), ('Chuck Kelley', 106), ('Codie Scott', 107), ('Martin Sheen', 108), ('Jacquelyn Twodat Jackson', 142), ('John F. Kennedy', 152)]",40000000,"['assassination', 'cia', 'homophobia', 'new orleans, usa', 'vietnam war', 'john f. kennedy', 'investigation', 'government', 'historical figure', 'president', 'conspiracy', 'death', 'kennedy assassination']",True
tt0102713,The Prince of Tides,"[('Nick Nolte', 1), ('Barbra Streisand', 2), ('Blythe Danner', 3), ('Kate Nelligan', 4), ('Jeroen Krabbé', 5), ('Melinda Dillon', 6), ('George Carlin', 19), ('Jason Gould', 20), ('Nancy Moore Atchison', 21)]",30000000,"['american football', 'trainer', 'twin sister', 'suppressed past', 'psychiatrist', 'extramarital affair', 'woman director']",
tt0099348,Dances with Wolves,"[('Kevin Costner', 12), ('Mary McDonnell', 13), ('Graham Greene', 14), ('Rodney A. Grant', 15), ('Floyd Red Crow Westerman', 16), ('Tantoo Cardinal', 17), ('Robert Pastorelli', 18), ('Charles Rocket', 19), ('Maury Chaykin', 20), ('Jimmy Herman', 21), ('Nathan Lee Chasing His Horse', 23), ('Michael Spears', 24), ('Jason R. Lone Hill', 25), ('Tony Pierce', 26), ('Doris Leader Charge', 27), ('Tom Everett', 30), ('Larry Joshua', 31), ('Kirk Baltz', 32), ('Wayne Grace', 33), ('Donald Hotton', 34), ('Annie Costner', 35), ('Elisa Daniel', 36), ('Percy White Plume', 81), ('John Tail', 82), ('Steve Reevis', 83), ('Sheldon Peters Wolfchild', 84), ('Wes Studi', 80), ('Buffalo Child', 85), ('Clayton Big Eagle', 86), ('Richard Leader Charge', 87), ('Redwing Ted Nez', 88), ('Marvin Holy', 89), ('Raymond Newholy', 90), ('David J. Fuller', 91), ('Ryan White Bull', 92), ('Otakuye Conroy', 93), ('Maretta Big Crow', 94), ('Steven Chambers', 95), ('William H. Burton Jr.', 96), ('Bill W. Curry', 97), ('Nick Thompson', 98), ('Carter Hanner', 99), ('Kent Hays', 100), ('Robert Goldman', 101), ('Frank P. Costanza', 102), ('James A. Mitchell', 103), ('R. L. Curtin', 104), ('Justin', 105), ('Teddy', 106), ('Buck', 107), ('Conor Duffy', 108), ('R.L. Curtin', 109), ('J. Wesley Adams', 111), ('Bill Costner', 112), ('Jim Wilson', 113), ('William Rossman', 116)]",22000000,"['countryside', 'based on novel or book', 'culture clash', 'deserter', 'mutiny', 'wolf', 'language barrier', 'self-discovery', 'dakota', 'buffalo', 'unsociability', 'freedom', 'tennessee', 'kansas', 'sioux', 'native american', 'snow', 'pawnee tribe', '19th century', 'lakota', 'bison', 'early america']",False
tt0099077,Awakenings,"[('Robert De Niro', 10), ('Robin Williams', 11), ('John Heard', 15), ('Julie Kavner', 12), ('Penelope Ann Miller', 18), ('Ruth Nelson', 13), ('Max von Sydow', 39), ('Anne Meara', 23), ('Dexter Gordon', 26), ('George Martin', 22), ('Alice Drummond', 19), ('Richard Libertini', 24), ('Laura Esterman', 25), ('Barton Heyman', 21), ('Judith Malina', 20), ('Mary Alice', 34), ('Keith Diamond', 35), ('Bradley Whitford', 16), ('John Christopher Jones', 38), ('Mary Catherine Wright', 33), ('Jayne Haynes', 27), ('Le Clanché du Rand', 28), ('Yusef Bulos', 29), ('Steven Randazzo', 30), ('Gloria Harper', 31), ('Gwyllum Evans', 32), ('Steve Vinovich', 36), ('Tiger Haynes', 37), ('Harvey Miller', 40), ('Tanya Berezin', 41), ('Peter Stormare', 42), ('Shane Fistell', 43), ('Waheedah Ahmad', 44), ('Charles Keating', 45), ('Christina Huertes', 46), ('Linda Burns', 47), ('Judy Jacksina', 48), ('Gary Tacon', 49), ('Rico Elias', 50), ('Mel Gorham', 51), ('Chris Carolan', 52), ('Debra Kovner-Zaks', 53), ('Vin Diesel', 17), ('Max Rabinowitz', 119), ('Gordon Joseph Weiss', 120), ('Byron Utley', 121), ('Anthony McGowen', 122), ('Paul Montgomery', 123), ('Leonard Tepper', 124), ('Vincent Pastore', 125), ('Howard Feller', 126), ('Libby Titus', 127), ('Michael Hyde', 128), ('Tomislav Novakovic', 129), ('Adam Bryant', 130), ('Anthony J. Nici', 131), ('Oliver Block', 132), ('Buck Smith', 133), ('Joan E. MacIntosh', 134), ('Harry L. Seddon', 135)]",0,"['coma', 'based on novel or book', 'experiment', 'miracle', 'hope', 'based on a true story', 'hospital', 'illness', 'woman director', 'comatose']",
tt0099653,Ghost,"[('Patrick Swayze', 2), ('Demi Moore', 3), ('Tony Goldwyn', 25), ('Martina Deignan', 94), ('Rick Kleber', 111), ('Rick Aviles', 22), ('Phil Leeds', 23), ('Vincent Schiavelli', 4), ('Armelia McQueen', 6), ('Gail Boggs', 7), ('Whoopi Goldberg', 26), ('Stephen Root', 8), ('Alma Beltran', 24), ('Vivian Bonnell', 5), ('Derek Thompson', 95), ('Tom Finnegan', 120), ('Bruce Jarchow', 121), ('Said Faraj', 127), ('Dorothy Love Coates', 92), ('Lawrence Stanley', 109), ('Christopher J. Keene', 110), ('Susan Breslau', 93), ('Macka Foley', 112), ('John Hugh', 113), ('Sam Tsoutsouvas', 114), ('Sharon Breslau', 115), ('Angelina Estrada', 9), ('Thom Curley', 116), ('Laura Drake', 117), ('Augie Blunt', 10), ('J. Christopher Sullivan', 118), ('Charlotte Zucker', 119), ('Sondra Rubin', 122), ('Faye Brenner', 123), ('William Cort', 124), ('Minnie Summers Lindsey', 125), ('Mabel Lockridge', 126)]",22000000,"['corruption', 'fortune teller', 'money transfer', 'money laundering', 'pottery', 'afterlife', 'spiritism']",True
tt0099674,The Godfather: Part III,"[('Al Pacino', 1), ('Diane Keaton', 2), ('Talia Shire', 4), ('Andy García', 3), ('Eli Wallach', 18), ('Joe Mantegna', 19), ('George Hamilton', 20), ('Bridget Fonda', 21), ('Sofia Coppola', 5), ('Raf Vallone', 22), (""Franc D'Ambrosio"", 23), ('Donal Donnelly', 35), ('Richard Bright', 36), ('Helmut Berger', 37), ('Don Novello', 38), ('John Savage', 39), ('Franco Citti', 40), ('Mario Donatone', 41), ('Vittorio Duse', 42), ('Enzo Robutti', 43), ('Michele Russo', 44), ('Al Martino', 45), ('Robert Cicchini', 46), ('Rogerio Miranda', 47), ('Carlos Miranda', 71), ('Vito Antuofermo', 49), ('Robert Vento', 50), ('Willie Brown', 51), ('Jeannie Linero', 52), ('Jeanne Savarino Pesch', 53), ('Janet Savarino Smith', 54), ('Tere Livrano', 55), ('Carmine Caridi', 56), ('Don Costello', 63), ('Al Ruscio', 58), ('Mickey Knox', 59), ('Rick Aviles', 72), ('Michael Bowen', 61), ('Brett Halsey', 62), ('Gabriele Torrei', 75), ('Brian Freilino', 77), ('Gregory Corso', 78), ('Marino Masé', 79), ('Dado Ruspoli', 80), ('Valeria Sabel', 81), ('Remo Remotti', 82), ('Luigi Laezza', 83), ('Giuseppe Pianviti', 84), ('Santo Indelicato', 85), ('Simonetta Stefanelli', 86), ('Francesco Paolo Bellante', 87), ('Paco Reconti', 88), ('Mimmo Cuticchio', 89), ('Richard Honigman', 90), ('Nicky Blair', 91), ('Anthony Guidera', 92), ('Frank Tarsia', 93), ('Diana Agostini', 94), ('Jessica DiCicco', 95), ('Catherine Scorsese', 96), ('Ida Bernardini', 97), ('Joe Drago', 98), ('David Hume Kennerly', 99), ('James D. Damiano', 100), ('Michael Boccio', 101), ('Ludovico Caldarera', 102), ('R. Emmett Fitzsimmons', 103), ('Salvatore Borgese', 73), ('Salvatore Billa', 74), ('Frank Ferrara', 104), ('Gia Coppola', 105), ('Joe Fontana', 106), ('Richard Maldone', 107), ('Tony Devon', 108), ('Anton Coppola', 109), ('Carmine Coppola', 110), ('Ron Jeremy', 111), ('F.X. Vitolo', 112), ('David L. Thompson', 113), ('Angelo Romero', 114), ('Madelyn Renée Monti', 115), ('Luciano Foti', 116), ('Frank Albanese', 117), ('John Abineri', 118)]",54000000,"['italy', 'christianity', 'new york city', 'assassination', 'italian american', 'vatican', 'pope', 'confession', 'helicopter', 'daughter', 'lawyer']",True
tt0099685,GoodFellas,"[('Ray Liotta', 17), ('Robert De Niro', 16), ('Joe Pesci', 18), ('Lorraine Bracco', 19), ('Paul Sorvino', 33), ('Frank Sivero', 21), ('Tony Darrow', 23), ('Mike Starr', 24), ('Frank Vincent', 25), ('Chuck Low', 20), ('Frank DiLeo', 22), ('Henny Youngman', 144), ('Gina Mastrogiacomo', 29), ('Catherine Scorsese', 27), ('Charles Scorsese', 34), ('Suzanne Shepherd', 28), ('Debi Mazar', 30), ('Margo Winkler', 63), ('Welker White', 64), ('Jerry Vale', 65), ('Julie Garfield', 66), ('Christopher Serrone', 145), ('Elaine Kagan', 67), ('Beau Starr', 68), ('Kevin Corrigan', 69), ('Michael Imperioli', 31), ('Robbie Vinton', 181), ('Johnny Williams', 70), ('Daniel P. Conte', 71), ('Tony Conforti', 72), ('Frank Pellegrino', 180), ('Ronald Maccone', 74), ('Tony Sirico', 75), (""Joseph D'Onofrio"", 76), ('Steve Forleo', 182), ('Richard Dioguardi', 183), ('Frank Adonis', 26), ('John Manca', 184), ('Joseph Bono', 185), ('Katherine Wallach', 77), ('Mark Evan Jacobs', 186), ('Angela Pietropinto', 78), ('Marianne Leone Cooper', 79), ('Marie Michaels', 187), ('LoNardo', 188), ('Melissa Prophet', 80), ('Illeana Douglas', 35), ('Susan Varon', 81), ('Elizabeth Whitcraft', 82), ('Clem Caserta', 83), ('Samuel L. Jackson', 32), ('Fran McGee', 189), ('Paul Herman', 84), ('Edward McDonald', 190), ('Edward Hayes', 191), ('Gina Mattia', 194), ('Joel Calendrillo', 195), ('Anthony Valentin', 196), ('Edward D. Murphy', 85), ('Michael Citriniti', 86), ('Peter Hock', 87), ('Erasmus C. Alfano', 198), ('John Di Benedetto', 88), ('Manny Alfaro', 89), ('Thomas Lowry', 199), ('Margaret Smith', 90), ('Richard Mullally', 200), ('Frank Albanese', 91), ('Paul McIsaac', 201), ('Bob Golub', 202), ('Louis Eppolito', 92), ('Tony Lip', 93), ('Mikey Black', 203), ('Peter Cicale', 204), ('Anthony Powers', 205), ('Vincent Pastore', 94), ('Anthony Alessandro', 95), ('Victor Colicchio', 96), ('Mike Contessa', 206), ('Philip Suriano', 97), ('Paul Mougey', 207), ('Norman Barbera', 208), ('Anthony Polemeni', 209), ('James Quattrochi', 98), ('Lawrence Sacco', 99), ('Dino Laudicina', 210), ('Thomas E. Camuti', 211), ('Andrew Scudiero', 212), ('Irving Welzer', 213), ('Jesse Kirtzman', 214), ('Russell Halley', 215), ('Spencer Bradley', 216), ('Bob Altman', 217), ('Joanna Bennett', 218), ('Gayle Lewis', 219), ('Gaetano Lisi', 220), ('Luke Walter', 221), ('Ed Deacy', 222), ('Larry Silvestri', 223), (""John 'Cha Cha' Ciarcia"", 100), ('Vito Picone', 224), ('Janis Corsair', 225), ('Lisa Dapolito', 227), ('Frank Aquilino', 226), ('Michael Calandrino', 228), ('Vito Antuofermo', 102), ('Vincent Gallo', 103), ('Gaetano LoGiudice', 229), ('Garry Pastore', 104), ('Nicole Burdette', 105), ('Stella Keitel', 106), ('Dominique DeVito', 230), ('Michaelangelo Graziano', 231), ('Paula Kcira', 232), ('Nadine Kay', 233), ('Tony Ellis', 238), ('Peter Onorati', 107), ('Jamie De Roy', 234), ('Joel Blake', 235), ('H. Clay Dear', 236), ('Thomas Hewson', 237), ('Gene Canfield', 108), ('Margaux Guerard', 239), ('Violet Gaynor', 240), ('Tobin Bell', 36), ('Berlinda Tolbert', 109), ('Nancy Cassaro', 110), ('Adam Wandt', 241), ('Joe Gioco', 242), ('Isiah Whitlock Jr.', 111), ('Alyson Jones', 243), ('Ruby Gaynor', 244), ('Bo Dietl', 112), ('Frank Cassini', 245), ('Anthony Caso', 246), ('Lisa Bostnar', 247), ('Billy L. Sullivan', 254), ('Daniela Barbosa', 255)]",25000000,"['new york city', 'prison', 'based on novel or book', 'florida', '1970s', 'mass murder', 'irish-american', 'drug traffic', 'gangster', 'biography', 'based on a true story', 'murder', 'organized crime', 'gore', 'mafia', 'violence', 'brooklyn, new york city', 'crime epic', 'tampa']",True
tt0097239,Driving Miss Daisy,"[('Morgan Freeman', 4), ('Jessica Tandy', 5), ('Dan Aykroyd', 6), ('Patti LuPone', 7), ('Esther Rolle', 8), ('Joann Havrilla', 9), ('William Hall Jr.', 10), ('Clarice F. Geigerman', 11), ('Muriel Moore', 12), ('Sylvia Kaler', 13), ('Alvin M. Sugarman', 29), ('Carolyn Gold', 30), ('Crystal R. Fox', 31), ('Bob Hannah', 32), ('Ray McKinnon', 33), ('D. Taylor Loeb', 34), ('Martin Luther King', 58)]",7500000,"['individual', '1970s', 'culture clash', 'chauffeur', 'atlanta', 'self-discovery', 'widow', 'racial segregation', 'based on play or musical', 'car accident', 'civil rights', 'unlikely friendship', 'elderly', 'african american servant', 'pulitzer prize source', '1940s', '1950s', '1960s', 'elderly lady', 'race relations']",True
tt0096969,Born on the Fourth of July,"[('Tom Cruise', 1), ('Raymond J. Barry', 2), ('Caroline Kava', 3), ('Holly Marie Combs', 11), ('Kyra Sedgwick', 4), ('Tom Berenger', 5), ('Rob Camilletti', 6), ('Stephen Baldwin', 7), ('Mark Moses', 8), ('Vivica A. Fox', 9), ('Lili Taylor', 10), ('Jerry Levine', 12), ('Frank Whaley', 13), ('Willem Dafoe', 23), ('Josh Evans', 29), ('Bob Gunton', 30), ('Cordelia González', 31), ('Tony Frank', 32), ('Jayne Haynes', 33), ('Anne Bobby', 34), ('Richard Panebianco', 35), ('Tom Sizemore', 36), ('Michael Wincott', 37), ('Mike Starr', 38), ('Ed Lauter', 39), ('Daniel Baldwin', 40), ('Brian Tarantina', 41), ('Dale Dye', 42), ('Norma Moore', 43), ('Stacey Moseley', 44), ('Oliver Stone', 45), ('Sean Stone', 46), ('Jenna von Oy', 47), ('Ellen Pasternack', 48), ('Joy Zapata', 49), ('John Getz', 50), ('David Warshofsky', 51), ('Jason Gedrick', 52), ('Bill Allen', 53), ('William Baldwin', 54), ('Claude Brooks', 55), ('James Le Gros', 56), ('William Mapother', 57), ('Byron Minns', 58), ('Markus Flanagan', 59), ('R.D. Call', 60), ('Corkey Ford', 61), ('Rocky Carroll', 62), ('Chris Pedersen', 63), ('David Herman', 64), ('Bruce MacVittie', 65), ('Damien Leake', 66), ('David Neidorf', 67), ('Paul Sanchez', 68), ('Billie Neal', 69), ('Richard Poe', 70), ('Jake Weber', 71), ('Reg E. Cathey', 72), ('Edie Brickell', 73), ('Joseph P. Reidy', 74), ('Beau Starr', 75), ('Rick Masters', 76), ('John Del Regno', 77), ('Melinda Renna', 78), ('Andrew Lauer', 79), ('Ivan Kane', 80), ('J.R. Nutt', 81), ('Begonya Plaza', 82), ('Edith Diaz', 83), ('Anthony Pena', 84), ('Peter Crombie', 85), ('Ken Osborne', 86), ('Alan Toy', 87), ('Chuck Pfeiffer', 88), ('William Wallace', 90), ('Eagle-Eye Cherry', 133), ('Frank Cavestani', 92), ('John William Galt', 93), ('Jack McGee', 94), ('Jodi Long', 95), ('Michelle Hurst', 96), ('John C. McGinley', 97), ('Wayne Knight', 98), ('Elizabeth Hoffman', 99), ('Lucinda Jenney', 100), ('Annie McEnroe', 101), ('Réal Andrews', 102), ('Theresa Bell', 103), ('Dean Denton', 104), ('Ron Kovic', 105), ('Delia Sheppard', 106), ('Nick Nicholson', 107), ('Henry Strzalkowski', 108), ('Norman D. Wilson', 109), ('Frank Girardeau', 130), ('Donald Wilson', 131), ('Craig T. Nelson', 132)]",14000000,"['vietnam veteran', 'post traumatic stress  disorder', 'bar', '1970s', 'wheelchair', 'vietnam war', 'desert', 'drunkenness', '1950s', '1960s']",True
tt0097165,Dead Poets Society,"[('Robin Williams', 3), ('Ethan Hawke', 4), ('Robert Sean Leonard', 5), ('Gale Hansen', 6), ('Josh Charles', 7), ('Dylan Kussman', 8), ('Allelon Ruggiero', 9), ('James Waterston', 10), ('Norman Lloyd', 11), ('Kurtwood Smith', 12), ('Carla Belver', 13), ('Leon Pownall', 14), ('George Martin', 15), ('Alexandra Powers', 25), ('Melora Walters', 27), ('Joe Aufiery', 28), ('Matt Carey', 29), ('Richard Stites', 30), ('James J. Christy', 31), ('Ashton W. Richards', 32), ('Colin Irving', 33)]",16400000,"['individual', 'philosophy', 'poetry', 'william shakespeare', 'professor', 'literature', 'friendship', 'teacher', 'school play', 'vermont', 'schoolteacher', 'preparatory school', ""a midsummer night's dream"", '1950s']",False
tt0097351,Field of Dreams,"[('Kevin Costner', 1), ('Amy Madigan', 3), ('Gaby Hoffmann', 23), ('Ray Liotta', 5), ('Timothy Busfield', 4), ('James Earl Jones', 2), ('Burt Lancaster', 6), ('Frank Whaley', 20), ('Dwier Brown', 21), ('James Andelin', 29), ('Fern Persons', 39), ('Kelly Coffield Park', 24), ('Michael Milhoan', 25), ('Steve Eastin', 30), ('Charles Hoyes', 31), ('Art LaFleur', 26), ('Lee Garlington', 22), ('Mike Nussbaum', 27), ('Larry Brandenburg', 28), ('Mary McDonald Gershon', 68), ('Robert Kurcz', 32), ('Geoffrey Nauffts', 33), ('Anne Seymour', 34), ('Brian E. Frankish', 35), ('Beatrice Fredman', 48), ('Brian Waldvogel', 69), ('Kevin Fennessy', 38)]",0,"['regret', 'based on novel or book', 'baseball', 'iowa', 'miracle', 'farm', 'sport', 'road trip', 'author', 'doctor', 'cornfield', 'recluse', 'pta', 'ghost', 'reconciliation', 'hearing voices', 'school board']",False
tt0097937,My Left Foot: The Story of Christy Brown,"[('Daniel Day-Lewis', 1), ('Brenda Fricker', 2), ('Alison Whelan', 3), ('Declan Croghan', 5), ('Eanna MacLiam', 6), ('Marie Conmee', 7), ('Kirsten Sheridan', 18), ('Cyril Cusack', 19), ('Phelim Drew', 20), ('Ruth McCabe', 21), ('Fiona Shaw', 22), ('Ray McAnally', 23), ('Pat Laffan', 24), ('Derry Power', 30), (""Hugh O'Conor"", 31), ('Eileen Colgan', 32), ('Tom Hickey', 33), ('Britta Smith', 34), ('Adrian Dunbar', 35), ('Daniel Reardon', 36), (""Jer O'Leary"", 37), ('Naomi Sheridan', 38)]",645180,"['bodily disabled person', 'biography', 'poet', 'foot', 'based on a true story', 'flashback', 'author', 'working class', 'disabled', 'cerebral palsy', 'courage']",True
tt0095953,Rain Man,"[('Dustin Hoffman', 4), ('Tom Cruise', 5), ('Valeria Golino', 6), ('Gerald R. Molen', 7), ('Jack Murdock', 8), ('Michael D. Roberts', 9), ('Ralph Seymour', 10), ('Lucinda Jenney', 11), ('Bonnie Hunt', 12), ('Kim Robillard', 13), ('Beth Grant', 14), ('Dolan Dougherty', 15), ('Marshall Dougherty', 16), ('Patrick Dougherty', 17), ('Peter Dougherty', 18), ('Andrew Dougherty', 19), ('Loretta Wendt Jolivette', 20), ('Donald E. Jones', 21), ('Bryon P. Caunar', 22), ('Donna J. Dickson', 23), ('Ralph Tabakin', 38), ('Ray Baker', 39), ('Jake Hoffman', 40), ('Royce D. Applegate', 41), ('Anna Mathias', 43), ('Archie Hahn', 44), ('Luisa Leschin', 45), ('Ira Miller', 46), ('Chris Mulkey', 47), ('Julie Payne', 60), ('Reni Santoni', 49), ('Ruth Silveira', 50), ('Jonathan Stark', 51), ('Lynne Marie Stewart', 52), ('Arnold F. Turner', 53), ('Gigi Vorgan', 54), ('Barry Levinson', 55), ('Mark Winn', 56), ('June Christopher', 104)]",25000000,"['individual', 'loss of loved one', 'mentally disabled', 'autism', 'yuppie', 'car dealer', 'egocentrism', 'road trip', 'blackjack', 'cincinnati', 'travel', 'convertible', 'las vegas', 'psychiatrist', 'road movie', 'duringcreditsstinger', ""asperger's syndrome"", 'savant']",False
tt0094606,The Accidental Tourist,"[('William Hurt', 1), ('Kathleen Turner', 2), ('Geena Davis', 3), ('Amy Wright', 4), ('David Ogden Stiers', 5), ('Ed Begley Jr.', 6), ('Bill Pullman', 7), ('Robert Hy Gorman', 9), ('Bradley Mott', 10), ('Bill Lee Brown', 22), ('Walter Sparrow', 23), ('Jake Kasdan', 24), ('Jonathan Kasdan', 25), ('Jonathan Kasdan', 26), ('Jonathan Kasdan', 27), ('Audrey Rapoport', 28)]",0,"['paris, france', 'sibling relationship', 'based on novel or book', 'baltimore', 'travel', 'dog', 'dog trainer', 'travel writer', 'loss of child', 'corgi']",False
tt0094947,Dangerous Liaisons,"[('Glenn Close', 12), ('John Malkovich', 13), ('Michelle Pfeiffer', 14), ('Swoosie Kurtz', 15), ('Keanu Reeves', 16), ('Mildred Natwick', 17), ('Uma Thurman', 18), ('Peter Capaldi', 19), ('Joe Sheridan', 20), ('Valerie Gogan', 21), ('Laura Benson', 22), ('Joanna Pavlis', 23), ('Nicholas Hawtrey', 27), ('Paulo Abel Do Nascimento', 28)]",14000000,"['lovesickness', 'sexuality', 'cheating', 'cynic', 'ladykiller', 'fiancé', 'arranged marriage', 'passion', 'seduction', 'love letter', 'boredom', 'courtly life', 'french revolution', 'lover', 'plan', 'praise', 'gender roles', '18th century']",True
tt0095647,Mississippi Burning,"[('Gene Hackman', 1), ('Willem Dafoe', 2), ('Frances McDormand', 3), ('Brad Dourif', 4), ('R. Lee Ermey', 5), ('Gailard Sartain', 10), ('Stephen Tobolowsky', 11), ('Michael Rooker', 12), ('Pruitt Taylor Vince', 13), ('Badja Djola', 14), ('Kevin Dunn', 15), ('Frankie Faison', 16), ('Tom Mason', 17), ('Tobin Bell', 21), ('Stephen Bridgewater', 24), ('Bob Penny', 25), ('Park Overall', 26), ('Darius McCrary', 28), ('Mark Jeffrey Miller', 40), ('John P. Fertitta', 44), ('Geoffrey Nauffts', 18), ('Marc Clement', 23), ('Rick Zieff', 19), ('Dan Desmond', 27), ('Lou Walker', 29), ('Charles Franzen', 30), ('Tonea Stewart', 31), ('Robert F. Colesberry', 32), ('Frederick Zollo', 34), ('Ron De Roxtra', 36), ('Doug Jackson', 37), ('Gary Moody', 38), ('Robert Erickson', 39), ('Ed Geldart', 41), ('Mert Hatfield', 42), ('James Eric', 43), ('Daniel Chapman', 45), ('Rick Washburn', 46), ('Robert Glaudini', 47), ('Ken Magee', 48), ('Paul Henderson', 49), ('Ralph Pruitt Vaughn', 50), ('Christopher White', 76)]",15000000,"['suicide', 'ku klux klan', 'mississippi river', 'sheriff', 'shotgun', 'deputy sheriff', 'fbi', 'motel', 'funeral', 'u.s. navy', 'burning cross', 'police', 'rope', 'based on a true story', 'murder', 'racism', 'violence']",
tt0096463,Working Girl,"[('Harrison Ford', 19), ('Melanie Griffith', 2), ('Sigourney Weaver', 20), ('Alec Baldwin', 21), ('Joan Cusack', 22), ('Philip Bosco', 23), ('Nora Dunn', 24), ('Oliver Platt', 25), ('James Lally', 26), ('Kevin Spacey', 27), ('Robert Easton', 28), ('Olympia Dukakis', 31), ('Elizabeth Whitcraft', 32), ('Jeffrey Nordling', 33), ('Amy Aquino', 34), ('Timothy Carhart', 35), ('David Duchovny', 36), ('Zach Grenier', 37), ('Ricki Lake', 38), ('Caroline Aaron', 62)]",28000000,"['love triangle', 'new york city', 'clerk', 'empowerment', 'strong woman', 'career woman', 'female protagonist', 'business', 'staten island, new york city', 'working woman', 'female empowerment', 'determination', 'ferry', 'feminisim']",True
tt0093389,The Last Emperor,"[('John Lone', 17), (""Peter O'Toole"", 18), ('Joan Chen', 19), ('Vivian Wu', 51), ('Dennis Dun', 20), ('Ruocheng Ying', 22), ('Victor Wong', 23), ('Maggie Han', 24), ('Ric Young', 25), ('Cary-Hiroyuki Tagawa', 26), ('Richard Vuu', 30), ('Tsou Tijger', 31), ('Lisa Lu', 52), ('Henry O', 55), ('Constantine Gregory', 57), ('Yu Li', 64), ('Ryuichi Sakamoto', 21), ('Daxing Zhang', 33), ('Chen Kaige', 56), ('Fumihiko Ikeda', 27), ('Tao Wu', 32), ('Hideo Takamatsu', 53), ('Basil Pao', 54), ('Shi Liang', 59), ('Chen Shu', 60), ('Cai Hongxiang', 61), ('Glen Murphy', 62), ('Biao Wang', 63), ('Jade Go', 66), ('Tianmin Zhang', 68)]",23000000,"['buddhism', 'suicide', 'china', 'suicide attempt', 'war crimes', 'becoming an adult', 'isolation', 'war on drugs', 'opium', 'experiment', 'drug addiction', 'world war ii', 'revolution', 'emperor', 'arranged marriage', 'manchuria', 'dynasty', 'reeducation camp', 'biography', 'war', ""coup d'etat"", 'autobiography', 'based on a true story', 'teacher', 'beijing, china', 'dowager', 'decadence', 'communism', '1920s', '1940s', '1950s', '1910s', '1930s', 'japanese occupation of china']",True
